home_rest_days,away_rest_days,home_elo,away_elo,win
0,2,1536.362549749505,1430.9863745034352,1
0,2,1504.1118283453675,1668.798833126669,0
2,0,1473.768714989503,1377.8643507582426,0
2,0,1487.0292394684866,1385.8789536900954,1
2,2,1510.8340788196424,1545.2102432407064,0
0,0,1637.4479996991859,1629.998883854188,1
2,1,1480.8228977175359,1515.164067673133,1
3,0,1504.2089660729105,1579.9442959761764,0
0,3,1430.7697871674793,1340.3357818022432,1
1,2,1557.3304853178524,1460.0364030255091,1
1,3,1609.3343342974626,1350.0841754285393,1
3,0,1629.9598276765405,1562.4328766582928,0
1,0,1516.2691619756567,1376.221493872879,1
1,2,1545.9483426623387,1397.7744923173882,0
2,2,1487.715974226397,1541.1220163969122,0
0,3,1542.2414943755618,1584.9459481614183,0
3,3,1525.117212199937,1487.2825513416626,1
3,3,1504.661150980119,1545.6138003286808,0
2,0,1511.0202953821704,1543.0230533498475,1
2,1,1536.1537826714919,1482.7658512446023,0
2,3,1476.467805212355,1412.4235613691,1
3,2,1480.6002566337572,1545.1913125507715,1
3,3,1636.5889610937243,1549.0476552620066,1
1,2,1716.8437415077105,1571.5219522472207,0
1,0,1403.6506441172764,1524.9653139263119,0
2,1,1399.2423036499154,1406.520006921654,1
0,3,1423.427773775348,1555.2272129095345,0
3,2,1491.7369267969157,1499.8895135817327,0
3,0,1571.6624408829805,1461.3810044541326,0
2,0,1547.3002353638617,1476.429133024503,0
1,3,1513.7624909424376,1444.7794257287696,1
1,3,1542.314843756632,1571.1075023083542,0
1,3,1444.6331074697305,1386.5508213135984,0
2,0,1480.4701782597904,1420.5211252154866,1
